ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-10T19:23:38.204087Z,embb,uesimtun0,10.45.0.2,1108982,22018,1230089,21264,1.354,0,1
2025-12-10T19:23:38.204087Z,urllc,uesimtun1,10.46.0.2,228882,4275,327638,6673,1.149,0,1
2025-12-10T19:23:38.204087Z,mmtc,uesimtun2,10.47.0.2,238617,4511,341796,6921,0.981,0,1
2025-12-10T19:23:38.453548Z,embb,uesimtun0,10.45.0.2,1109444,22027,1230639,21274,1.271,0,1
2025-12-10T19:23:38.453548Z,urllc,uesimtun1,10.46.0.2,229099,4279,327922,6679,1.109,0,1
2025-12-10T19:23:38.453548Z,mmtc,uesimtun2,10.47.0.2,238914,4517,342200,6929,1.089,0,1
2025-12-10T19:23:38.703865Z,embb,uesimtun0,10.45.0.2,1110123,22040,1231389,21287,1.232,0,1
2025-12-10T19:23:38.703865Z,urllc,uesimtun1,10.46.0.2,229316,4283,328206,6685,1.002,0,1
2025-12-10T19:23:38.703865Z,mmtc,uesimtun2,10.47.0.2,239079,4520,342444,6934,1.167,0,1
2025-12-10T19:23:38.954308Z,embb,uesimtun0,10.45.0.2,1110545,22048,1231886,21296,1.276,0,1
2025-12-10T19:23:38.954308Z,urllc,uesimtun1,10.46.0.2,229533,4287,328490,6691,1.047,0,1
2025-12-10T19:23:38.954308Z,mmtc,uesimtun2,10.47.0.2,239284,4524,342748,6940,0.896,0,1
2025-12-10T19:23:39.203518Z,embb,uesimtun0,10.45.0.2,1111898,22075,1233354,21321,1.119,0,1
2025-12-10T19:23:39.203518Z,urllc,uesimtun1,10.46.0.2,229698,4290,328734,6696,1.291,0,1
2025-12-10T19:23:39.203518Z,mmtc,uesimtun2,10.47.0.2,239489,4528,343052,6946,1.009,0,1
2025-12-10T19:23:39.454040Z,embb,uesimtun0,10.45.0.2,1112577,22088,1234104,21334,1.528,0,1
2025-12-10T19:23:39.454040Z,urllc,uesimtun1,10.46.0.2,229863,4293,328978,6701,1.032,0,1
2025-12-10T19:23:39.454040Z,mmtc,uesimtun2,10.47.0.2,239654,4531,343296,6951,1.224,0,1
2025-12-10T19:23:39.703666Z,embb,uesimtun0,10.45.0.2,1113039,22097,1234654,21344,1.162,0,1
2025-12-10T19:23:39.703666Z,urllc,uesimtun1,10.46.0.2,230080,4297,329262,6707,0.863,0,1
2025-12-10T19:23:39.703666Z,mmtc,uesimtun2,10.47.0.2,239859,4535,343600,6957,0.947,0,1
2025-12-10T19:23:39.954190Z,embb,uesimtun0,10.45.0.2,1113204,22100,1234958,21350,1.129,0,1
2025-12-10T19:23:39.954190Z,urllc,uesimtun1,10.46.0.2,230245,4300,329506,6712,1.287,0,1
2025-12-10T19:23:39.954190Z,mmtc,uesimtun2,10.47.0.2,240076,4539,343884,6963,1.179,0,1
2025-12-10T19:23:40.203416Z,embb,uesimtun0,10.45.0.2,1114597,22128,1236417,21375,1.299,0,1
2025-12-10T19:23:40.203416Z,urllc,uesimtun1,10.46.0.2,230410,4303,329750,6717,0.825,0,1
2025-12-10T19:23:40.203416Z,mmtc,uesimtun2,10.47.0.2,240293,4543,344168,6969,1.044,0,1
2025-12-10T19:23:40.453513Z,embb,uesimtun0,10.45.0.2,1115356,22143,1237273,21390,1.136,0,1
2025-12-10T19:23:40.453513Z,urllc,uesimtun1,10.46.0.2,230575,4306,329994,6722,0.901,0,1
2025-12-10T19:23:40.453513Z,mmtc,uesimtun2,10.47.0.2,240458,4546,344412,6974,0.930,0,1
2025-12-10T19:23:40.704076Z,embb,uesimtun0,10.45.0.2,1116035,22156,1238023,21403,1.249,0,1
2025-12-10T19:23:40.704076Z,urllc,uesimtun1,10.46.0.2,230740,4309,330238,6727,1.007,0,1
2025-12-10T19:23:40.704076Z,mmtc,uesimtun2,10.47.0.2,240623,4549,344656,6979,0.925,0,1
2025-12-10T19:23:40.953923Z,embb,uesimtun0,10.45.0.2,1116200,22159,1238267,21408,1.231,0,1
2025-12-10T19:23:40.953923Z,urllc,uesimtun1,10.46.0.2,230905,4312,330482,6732,1.005,0,1
2025-12-10T19:23:40.953923Z,mmtc,uesimtun2,10.47.0.2,240840,4553,344940,6985,1.038,0,1
2025-12-10T19:23:41.204108Z,embb,uesimtun0,10.45.0.2,1117918,22194,1240092,21439,1.306,0,1
2025-12-10T19:23:41.204108Z,urllc,uesimtun1,10.46.0.2,231070,4315,330726,6737,1.085,0,1
2025-12-10T19:23:41.204108Z,mmtc,uesimtun2,10.47.0.2,241005,4556,345184,6990,0.944,0,1
2025-12-10T19:23:41.454232Z,embb,uesimtun0,10.45.0.2,1118934,22214,1241201,21458,1.380,0,1
2025-12-10T19:23:41.454232Z,urllc,uesimtun1,10.46.0.2,231235,4318,330970,6742,1.050,0,1
2025-12-10T19:23:41.454232Z,mmtc,uesimtun2,10.47.0.2,241222,4560,345468,6996,1.014,0,1
2025-12-10T19:23:41.703519Z,embb,uesimtun0,10.45.0.2,1119653,22228,1242004,21472,1.215,0,1
2025-12-10T19:23:41.703519Z,urllc,uesimtun1,10.46.0.2,231400,4321,331214,6747,1.170,0,1
2025-12-10T19:23:41.703519Z,mmtc,uesimtun2,10.47.0.2,241439,4564,345752,7002,1.000,0,1
2025-12-10T19:23:41.953646Z,embb,uesimtun0,10.45.0.2,1120412,22243,1242860,21487,104.057,0,1
2025-12-10T19:23:41.953646Z,urllc,uesimtun1,10.46.0.2,231565,4324,331458,6752,1.524,0,1
2025-12-10T19:23:41.953646Z,mmtc,uesimtun2,10.47.0.2,241604,4567,345996,7007,1.021,0,1
2025-12-10T19:23:42.203840Z,embb,uesimtun0,10.45.0.2,1122427,22284,1245030,21524,1.139,0,1
2025-12-10T19:23:42.203840Z,urllc,uesimtun1,10.46.0.2,231730,4327,331702,6757,0.943,0,1
2025-12-10T19:23:42.203840Z,mmtc,uesimtun2,10.47.0.2,241769,4570,346240,7012,1.021,0,1
2025-12-10T19:23:42.454232Z,embb,uesimtun0,10.45.0.2,1123403,22303,1246086,21542,1.289,0,1
2025-12-10T19:23:42.454232Z,urllc,uesimtun1,10.46.0.2,231895,4330,331946,6762,1.140,0,1
2025-12-10T19:23:42.454232Z,mmtc,uesimtun2,10.47.0.2,241934,4573,346484,7017,1.037,0,1
2025-12-10T19:23:42.704352Z,embb,uesimtun0,10.45.0.2,1124110,22317,1246889,21556,1.068,0,1
2025-12-10T19:23:42.704352Z,urllc,uesimtun1,10.46.0.2,232060,4333,332190,6767,0.914,0,1
2025-12-10T19:23:42.704352Z,mmtc,uesimtun2,10.47.0.2,242191,4578,346788,7023,1.076,0,1
2025-12-10T19:23:42.953559Z,embb,uesimtun0,10.45.0.2,1124841,22331,1247679,21570,1.309,0,1
2025-12-10T19:23:42.953559Z,urllc,uesimtun1,10.46.0.2,232277,4337,332474,6773,1.114,0,1
2025-12-10T19:23:42.953559Z,mmtc,uesimtun2,10.47.0.2,242356,4581,347032,7028,1.030,0,1
2025-12-10T19:23:43.204037Z,embb,uesimtun0,10.45.0.2,1126411,22362,1249347,21598,1.219,0,1
2025-12-10T19:23:43.204037Z,urllc,uesimtun1,10.46.0.2,232534,4342,332818,6780,0.920,0,1
2025-12-10T19:23:43.204037Z,mmtc,uesimtun2,10.47.0.2,242561,4585,347336,7034,1.030,0,1
2025-12-10T19:23:43.454279Z,embb,uesimtun0,10.45.0.2,1127347,22380,1250350,21615,1.335,0,1
2025-12-10T19:23:43.454279Z,urllc,uesimtun1,10.46.0.2,232699,4345,333062,6785,1.288,0,1
2025-12-10T19:23:43.454279Z,mmtc,uesimtun2,10.47.0.2,242778,4589,347620,7040,1.121,0,1
2025-12-10T19:23:43.703652Z,embb,uesimtun0,10.45.0.2,1128054,22394,1251153,21629,1.149,0,1
2025-12-10T19:23:43.703652Z,urllc,uesimtun1,10.46.0.2,232904,4349,333366,6791,0.952,0,1
2025-12-10T19:23:43.703652Z,mmtc,uesimtun2,10.47.0.2,242983,4593,347924,7046,0.977,0,1
2025-12-10T19:23:43.953400Z,embb,uesimtun0,10.45.0.2,1128813,22409,1252008,21644,1.263,0,1
2025-12-10T19:23:43.953400Z,urllc,uesimtun1,10.46.0.2,233109,4353,333670,6797,0.945,0,1
2025-12-10T19:23:43.953400Z,mmtc,uesimtun2,10.47.0.2,243188,4597,348228,7052,0.964,0,1
2025-12-10T19:23:44.203474Z,embb,uesimtun0,10.45.0.2,1130371,22440,1253676,21672,1.309,0,1
2025-12-10T19:23:44.203474Z,urllc,uesimtun1,10.46.0.2,233274,4356,333914,6802,1.034,0,1
2025-12-10T19:23:44.203474Z,mmtc,uesimtun2,10.47.0.2,243393,4601,348532,7058,0.995,0,1
2025-12-10T19:23:44.533514Z,embb,uesimtun0,10.45.0.2,1131427,22461,1254837,21692,1.221,0,1
2025-12-10T19:23:44.533514Z,urllc,uesimtun1,10.46.0.2,233439,4359,334158,6807,0.955,0,1
2025-12-10T19:23:44.533514Z,mmtc,uesimtun2,10.47.0.2,243610,4605,348816,7064,1.143,0,1
2025-12-10T19:23:44.703700Z,embb,uesimtun0,10.45.0.2,1131877,22470,1255387,21702,1.249,0,1
2025-12-10T19:23:44.703700Z,urllc,uesimtun1,10.46.0.2,233604,4362,334402,6812,1.193,0,1
2025-12-10T19:23:44.703700Z,mmtc,uesimtun2,10.47.0.2,243775,4608,349060,7069,1.168,0,1
2025-12-10T19:23:44.954392Z,embb,uesimtun0,10.45.0.2,1132624,22485,1256243,21717,12.466,0,1
2025-12-10T19:23:44.954392Z,urllc,uesimtun1,10.46.0.2,233769,4365,334646,6817,1.038,0,1
2025-12-10T19:23:44.954392Z,mmtc,uesimtun2,10.47.0.2,243940,4611,349304,7074,0.976,0,1
2025-12-10T19:23:45.204310Z,embb,uesimtun0,10.45.0.2,1133600,22504,1257299,21735,1.187,0,1
2025-12-10T19:23:45.204310Z,urllc,uesimtun1,10.46.0.2,233934,4368,334890,6822,0.955,0,1
2025-12-10T19:23:45.204310Z,mmtc,uesimtun2,10.47.0.2,244105,4614,349548,7079,0.949,0,1
2025-12-10T19:23:45.453903Z,embb,uesimtun0,10.45.0.2,1134359,22519,1258155,21750,1.359,0,1
2025-12-10T19:23:45.453903Z,urllc,uesimtun1,10.46.0.2,234139,4372,335194,6828,1.034,0,1
2025-12-10T19:23:45.453903Z,mmtc,uesimtun2,10.47.0.2,244270,4617,349792,7084,1.038,0,1
2025-12-10T19:23:45.703549Z,embb,uesimtun0,10.45.0.2,1134781,22527,1258652,21759,1.171,0,1
2025-12-10T19:23:45.703549Z,urllc,uesimtun1,10.46.0.2,234344,4376,335498,6834,0.908,0,1
2025-12-10T19:23:45.703549Z,mmtc,uesimtun2,10.47.0.2,244435,4620,350036,7089,0.945,0,1
2025-12-10T19:23:45.953527Z,embb,uesimtun0,10.45.0.2,1135460,22540,1259402,21772,1.396,0,1
2025-12-10T19:23:45.953527Z,urllc,uesimtun1,10.46.0.2,234509,4379,335742,6839,1.230,0,1
2025-12-10T19:23:45.953527Z,mmtc,uesimtun2,10.47.0.2,244652,4624,350320,7095,1.154,0,1
2025-12-10T19:23:46.204071Z,embb,uesimtun0,10.45.0.2,1136476,22560,1260511,21791,1.226,0,1
2025-12-10T19:23:46.204071Z,urllc,uesimtun1,10.46.0.2,234674,4382,335986,6844,0.947,0,1
2025-12-10T19:23:46.204071Z,mmtc,uesimtun2,10.47.0.2,244817,4627,350564,7100,0.975,0,1
2025-12-10T19:23:46.454326Z,embb,uesimtun0,10.45.0.2,1137492,22580,1261620,21810,1.318,0,1
2025-12-10T19:23:46.454326Z,urllc,uesimtun1,10.46.0.2,234839,4385,336230,6849,1.008,0,1
2025-12-10T19:23:46.454326Z,mmtc,uesimtun2,10.47.0.2,244982,4630,350808,7105,1.114,0,1
2025-12-10T19:23:46.703822Z,embb,uesimtun0,10.45.0.2,1137954,22589,1262170,21820,1.122,0,1
2025-12-10T19:23:46.703822Z,urllc,uesimtun1,10.46.0.2,235044,4389,336534,6855,1.030,0,1
2025-12-10T19:23:46.703822Z,mmtc,uesimtun2,10.47.0.2,245187,4634,351112,7111,1.025,0,1
2025-12-10T19:23:46.953706Z,embb,uesimtun0,10.45.0.2,1138673,22603,1262973,21834,1.115,0,1
2025-12-10T19:23:46.953706Z,urllc,uesimtun1,10.46.0.2,235209,4392,336778,6860,0.917,0,1
2025-12-10T19:23:46.953706Z,mmtc,uesimtun2,10.47.0.2,245352,4637,351356,7116,0.992,0,1
2025-12-10T19:23:47.203809Z,embb,uesimtun0,10.45.0.2,1139609,22621,1263976,21851,1.379,0,1
2025-12-10T19:23:47.203809Z,urllc,uesimtun1,10.46.0.2,235414,4396,337082,6866,1.062,0,1
2025-12-10T19:23:47.203809Z,mmtc,uesimtun2,10.47.0.2,245557,4641,351660,7122,0.960,0,1
2025-12-10T19:23:47.454333Z,embb,uesimtun0,10.45.0.2,1140408,22637,1264884,21867,1.196,0,1
2025-12-10T19:23:47.454333Z,urllc,uesimtun1,10.46.0.2,235631,4400,337366,6872,0.988,0,1
2025-12-10T19:23:47.454333Z,mmtc,uesimtun2,10.47.0.2,245722,4644,351904,7127,1.126,0,1
2025-12-10T19:23:47.703820Z,embb,uesimtun0,10.45.0.2,1140870,22646,1265434,21877,1.342,0,1
2025-12-10T19:23:47.703820Z,urllc,uesimtun1,10.46.0.2,235796,4403,337610,6877,1.195,0,1
2025-12-10T19:23:47.703820Z,mmtc,uesimtun2,10.47.0.2,245887,4647,352148,7132,0.991,0,1
2025-12-10T19:23:47.953465Z,embb,uesimtun0,10.45.0.2,1141035,22649,1265678,21882,1.299,0,1
2025-12-10T19:23:47.953465Z,urllc,uesimtun1,10.46.0.2,235961,4406,337854,6882,1.056,0,1
2025-12-10T19:23:47.953465Z,mmtc,uesimtun2,10.47.0.2,246052,4650,352392,7137,1.006,0,1
2025-12-10T19:23:48.204315Z,embb,uesimtun0,10.45.0.2,1141794,22664,1266534,21897,1.117,0,1
2025-12-10T19:23:48.204315Z,urllc,uesimtun1,10.46.0.2,236166,4410,338158,6888,0.959,0,1
2025-12-10T19:23:48.204315Z,mmtc,uesimtun2,10.47.0.2,246389,4657,352856,7146,1.109,0,1
2025-12-10T19:23:48.453728Z,embb,uesimtun0,10.45.0.2,1142256,22673,1267084,21907,1.498,0,1
2025-12-10T19:23:48.453728Z,urllc,uesimtun1,10.46.0.2,236331,4413,338402,6893,1.080,0,1
2025-12-10T19:23:48.453728Z,mmtc,uesimtun2,10.47.0.2,246554,4660,353100,7151,1.150,0,1
2025-12-10T19:23:48.703551Z,embb,uesimtun0,10.45.0.2,1142421,22676,1267388,21913,1.104,0,1
2025-12-10T19:23:48.703551Z,urllc,uesimtun1,10.46.0.2,236536,4417,338706,6899,0.973,0,1
2025-12-10T19:23:48.703551Z,mmtc,uesimtun2,10.47.0.2,246759,4664,353404,7157,0.937,0,1
2025-12-10T19:23:48.954035Z,embb,uesimtun0,10.45.0.2,1143180,22691,1268184,21927,1.378,0,1
2025-12-10T19:23:48.954035Z,urllc,uesimtun1,10.46.0.2,236701,4420,338950,6904,1.214,0,1
2025-12-10T19:23:48.954035Z,mmtc,uesimtun2,10.47.0.2,246924,4667,353648,7162,1.088,0,1
2025-12-10T19:23:49.203640Z,embb,uesimtun0,10.45.0.2,1144493,22717,1269598,21951,1.233,0,1
2025-12-10T19:23:49.203640Z,urllc,uesimtun1,10.46.0.2,236866,4423,339194,6909,1.092,0,1
2025-12-10T19:23:49.203640Z,mmtc,uesimtun2,10.47.0.2,247089,4670,353892,7167,1.020,0,1
2025-12-10T19:23:49.454243Z,embb,uesimtun0,10.45.0.2,1144955,22726,1270148,21961,1.167,0,1
2025-12-10T19:23:49.454243Z,urllc,uesimtun1,10.46.0.2,237031,4426,339438,6914,0.927,0,1
2025-12-10T19:23:49.454243Z,mmtc,uesimtun2,10.47.0.2,247294,4674,354196,7173,0.927,0,1
2025-12-10T19:23:49.704372Z,embb,uesimtun0,10.45.0.2,1145120,22729,1270392,21966,1.451,0,1
2025-12-10T19:23:49.704372Z,urllc,uesimtun1,10.46.0.2,237196,4429,339682,6919,1.033,0,1
2025-12-10T19:23:49.704372Z,mmtc,uesimtun2,10.47.0.2,247459,4677,354440,7178,1.171,0,1
2025-12-10T19:23:49.953932Z,embb,uesimtun0,10.45.0.2,1145839,22743,1271195,21980,1.155,0,1
2025-12-10T19:23:49.953932Z,urllc,uesimtun1,10.46.0.2,237413,4433,339966,6925,1.058,0,1
2025-12-10T19:23:49.953932Z,mmtc,uesimtun2,10.47.0.2,247624,4680,354684,7183,0.984,0,1
2025-12-10T19:23:50.204102Z,embb,uesimtun0,10.45.0.2,1147369,22773,1272810,22007,1.309,0,1
2025-12-10T19:23:50.204102Z,urllc,uesimtun1,10.46.0.2,237578,4436,340210,6930,0.992,0,1
2025-12-10T19:23:50.204102Z,mmtc,uesimtun2,10.47.0.2,247829,4684,354988,7189,1.144,0,1
2025-12-10T19:23:50.454280Z,embb,uesimtun0,10.45.0.2,1148076,22787,1273613,22021,1.261,0,1
2025-12-10T19:23:50.454280Z,urllc,uesimtun1,10.46.0.2,237743,4439,340454,6935,1.106,0,1
2025-12-10T19:23:50.454280Z,mmtc,uesimtun2,10.47.0.2,248086,4689,355332,7196,1.010,0,1
2025-12-10T19:23:50.703996Z,embb,uesimtun0,10.45.0.2,1148301,22791,1274058,22029,1.104,0,1
2025-12-10T19:23:50.703996Z,urllc,uesimtun1,10.46.0.2,237948,4443,340758,6941,1.069,0,1
2025-12-10T19:23:50.703996Z,mmtc,uesimtun2,10.47.0.2,248251,4692,355576,7201,0.984,0,1
2025-12-10T19:23:50.953818Z,embb,uesimtun0,10.45.0.2,1149554,22816,1275271,22050,1.152,0,1
2025-12-10T19:23:50.953818Z,urllc,uesimtun1,10.46.0.2,238113,4446,341002,6946,0.938,0,1
2025-12-10T19:23:50.953818Z,mmtc,uesimtun2,10.47.0.2,248416,4695,355820,7206,0.981,0,1
2025-12-10T19:23:51.204050Z,embb,uesimtun0,10.45.0.2,1151489,22855,1277350,22085,1.230,0,1
2025-12-10T19:23:51.204050Z,urllc,uesimtun1,10.46.0.2,238278,4449,341246,6951,0.993,0,1
2025-12-10T19:23:51.204050Z,mmtc,uesimtun2,10.47.0.2,248581,4698,356064,7211,1.209,0,1
2025-12-10T19:23:51.453441Z,embb,uesimtun0,10.45.0.2,1152533,22876,1278512,22105,1.242,0,1
2025-12-10T19:23:51.453441Z,urllc,uesimtun1,10.46.0.2,238443,4452,341490,6956,0.937,0,1
2025-12-10T19:23:51.453441Z,mmtc,uesimtun2,10.47.0.2,248786,4702,356368,7217,0.952,0,1
2025-12-10T19:23:51.704071Z,embb,uesimtun0,10.45.0.2,1152698,22879,1278756,22110,1.112,0,1
2025-12-10T19:23:51.704071Z,urllc,uesimtun1,10.46.0.2,238608,4455,341734,6961,1.129,0,1
2025-12-10T19:23:51.704071Z,mmtc,uesimtun2,10.47.0.2,249043,4707,356712,7224,1.033,0,1
2025-12-10T19:23:51.953884Z,embb,uesimtun0,10.45.0.2,1153377,22892,1279626,22125,194.513,0,1
2025-12-10T19:23:51.953884Z,urllc,uesimtun1,10.46.0.2,238773,4458,341978,6966,3.403,0,1
2025-12-10T19:23:51.953884Z,mmtc,uesimtun2,10.47.0.2,249248,4711,357016,7230,1.425,0,1
2025-12-10T19:23:52.203269Z,embb,uesimtun0,10.45.0.2,1155693,22940,1282035,22166,6.158,0,1
2025-12-10T19:23:52.203269Z,urllc,uesimtun1,10.46.0.2,238990,4462,342262,6972,1.208,0,1
2025-12-10T19:23:52.203269Z,mmtc,uesimtun2,10.47.0.2,249413,4714,357260,7235,1.223,0,1
2025-12-10T19:23:52.453625Z,embb,uesimtun0,10.45.0.2,1156412,22954,1282838,22180,14.953,0,1
2025-12-10T19:23:52.453625Z,urllc,uesimtun1,10.46.0.2,239155,4465,342506,6977,0.948,0,1
2025-12-10T19:23:52.453625Z,mmtc,uesimtun2,10.47.0.2,249578,4717,357504,7240,1.021,0,1
2025-12-10T19:23:52.703830Z,embb,uesimtun0,10.45.0.2,1156577,22957,1283082,22185,1.273,0,1
2025-12-10T19:23:52.703830Z,urllc,uesimtun1,10.46.0.2,239320,4468,342750,6982,0.946,0,1
2025-12-10T19:23:52.703830Z,mmtc,uesimtun2,10.47.0.2,249743,4720,357748,7245,0.891,0,1
2025-12-10T19:23:52.953697Z,embb,uesimtun0,10.45.0.2,1156999,22965,1283579,22194,1.192,0,1
2025-12-10T19:23:52.953697Z,urllc,uesimtun1,10.46.0.2,239485,4471,342994,6987,0.854,0,1
2025-12-10T19:23:52.953697Z,mmtc,uesimtun2,10.47.0.2,249908,4723,357992,7250,1.023,0,1
2025-12-10T19:23:53.203628Z,embb,uesimtun0,10.45.0.2,1159319,23014,1286173,22238,6.244,0,1
2025-12-10T19:23:53.203628Z,urllc,uesimtun1,10.46.0.2,239742,4476,343338,6994,0.903,0,1
2025-12-10T19:23:53.203628Z,mmtc,uesimtun2,10.47.0.2,250073,4726,358236,7255,1.559,0,1
2025-12-10T19:23:53.454357Z,embb,uesimtun0,10.45.0.2,1160335,23034,1287281,22257,1.289,0,1
2025-12-10T19:23:53.454357Z,urllc,uesimtun1,10.46.0.2,239959,4480,343622,7000,1.299,0,1
2025-12-10T19:23:53.454357Z,mmtc,uesimtun2,10.47.0.2,250238,4729,358480,7260,0.933,0,1
2025-12-10T19:23:53.703954Z,embb,uesimtun0,10.45.0.2,1160552,23038,1287565,22263,1.284,0,1
2025-12-10T19:23:53.703954Z,urllc,uesimtun1,10.46.0.2,240204,4485,343986,7007,1.220,0,1
2025-12-10T19:23:53.703954Z,mmtc,uesimtun2,10.47.0.2,250443,4733,358784,7266,1.007,0,1
2025-12-10T19:23:53.953792Z,embb,uesimtun0,10.45.0.2,1161391,23055,1288525,22280,1.163,0,1
2025-12-10T19:23:53.953792Z,urllc,uesimtun1,10.46.0.2,240369,4488,344230,7012,0.964,0,1
2025-12-10T19:23:53.953792Z,mmtc,uesimtun2,10.47.0.2,250608,4736,359028,7271,1.171,0,1
2025-12-10T19:23:54.203468Z,embb,uesimtun0,10.45.0.2,1163603,23101,1290962,22321,1.134,0,1
2025-12-10T19:23:54.203468Z,urllc,uesimtun1,10.46.0.2,240574,4492,344534,7018,1.010,0,1
2025-12-10T19:23:54.203468Z,mmtc,uesimtun2,10.47.0.2,250773,4739,359272,7276,1.086,0,1
2025-12-10T19:23:54.453746Z,embb,uesimtun0,10.45.0.2,1164065,23110,1291632,22333,64.577,0,1
2025-12-10T19:23:54.453746Z,urllc,uesimtun1,10.46.0.2,240779,4496,344838,7024,1.262,0,1
2025-12-10T19:23:54.453746Z,mmtc,uesimtun2,10.47.0.2,250978,4743,359576,7282,1.393,0,1
2025-12-10T19:23:54.703782Z,embb,uesimtun0,10.45.0.2,1164744,23123,1292262,22344,1.486,0,1
2025-12-10T19:23:54.703782Z,urllc,uesimtun1,10.46.0.2,240996,4500,345122,7030,0.985,0,1
2025-12-10T19:23:54.703782Z,mmtc,uesimtun2,10.47.0.2,251143,4746,359820,7287,0.939,0,1
2025-12-10T19:23:54.953929Z,embb,uesimtun0,10.45.0.2,1165463,23137,1293065,22358,93.546,0,1
2025-12-10T19:23:54.953929Z,urllc,uesimtun1,10.46.0.2,241213,4504,345406,7036,1.960,0,1
2025-12-10T19:23:54.953929Z,mmtc,uesimtun2,10.47.0.2,251308,4749,360064,7292,1.121,0,1
2025-12-10T19:23:55.204148Z,embb,uesimtun0,10.45.0.2,1166816,23164,1294520,22383,1.014,0,1
2025-12-10T19:23:55.204148Z,urllc,uesimtun1,10.46.0.2,241378,4507,345650,7041,1.003,0,1
2025-12-10T19:23:55.204148Z,mmtc,uesimtun2,10.47.0.2,251525,4753,360348,7298,0.908,0,1
2025-12-10T19:23:55.454358Z,embb,uesimtun0,10.45.0.2,1167238,23172,1295017,22392,1.177,0,1
2025-12-10T19:23:55.454358Z,urllc,uesimtun1,10.46.0.2,241543,4510,345894,7046,1.107,0,1
2025-12-10T19:23:55.454358Z,mmtc,uesimtun2,10.47.0.2,251690,4756,360592,7303,1.016,0,1
2025-12-10T19:23:55.704183Z,embb,uesimtun0,10.45.0.2,1167997,23187,1295872,22407,1.228,0,1
2025-12-10T19:23:55.704183Z,urllc,uesimtun1,10.46.0.2,241708,4513,346138,7051,1.134,0,1
2025-12-10T19:23:55.704183Z,mmtc,uesimtun2,10.47.0.2,251935,4761,360956,7310,0.870,0,1
2025-12-10T19:23:55.953619Z,embb,uesimtun0,10.45.0.2,1168716,23201,1296675,22421,1.696,0,1
2025-12-10T19:23:55.953619Z,urllc,uesimtun1,10.46.0.2,241873,4516,346382,7056,1.121,0,1
2025-12-10T19:23:55.953619Z,mmtc,uesimtun2,10.47.0.2,252152,4765,361240,7316,1.139,0,1
2025-12-10T19:23:56.203996Z,embb,uesimtun0,10.45.0.2,1170326,23233,1298395,22450,1.158,0,1
2025-12-10T19:23:56.203996Z,urllc,uesimtun1,10.46.0.2,242090,4520,346666,7062,1.001,0,1
2025-12-10T19:23:56.203996Z,mmtc,uesimtun2,10.47.0.2,252317,4768,361484,7321,0.901,0,1
2025-12-10T19:23:56.453361Z,embb,uesimtun0,10.45.0.2,1170748,23241,1298892,22459,1.080,0,1
2025-12-10T19:23:56.453361Z,urllc,uesimtun1,10.46.0.2,242255,4523,346910,7067,1.027,0,1
2025-12-10T19:23:56.453361Z,mmtc,uesimtun2,10.47.0.2,252574,4773,361828,7328,0.994,0,1
2025-12-10T19:23:56.703834Z,embb,uesimtun0,10.45.0.2,1171519,23256,1299735,22474,1.242,0,1
2025-12-10T19:23:56.703834Z,urllc,uesimtun1,10.46.0.2,242472,4527,347194,7073,1.041,0,1
2025-12-10T19:23:56.703834Z,mmtc,uesimtun2,10.47.0.2,252739,4776,362072,7333,1.040,0,1
2025-12-10T19:23:56.953507Z,embb,uesimtun0,10.45.0.2,1171941,23264,1300232,22483,1.529,0,1
2025-12-10T19:23:56.953507Z,urllc,uesimtun1,10.46.0.2,242637,4530,347438,7078,1.188,0,1
2025-12-10T19:23:56.953507Z,mmtc,uesimtun2,10.47.0.2,252996,4781,362416,7340,1.126,0,1
2025-12-10T19:23:57.204162Z,embb,uesimtun0,10.45.0.2,1173174,23288,1301541,22505,1.335,0,1
2025-12-10T19:23:57.204162Z,urllc,uesimtun1,10.46.0.2,242802,4533,347682,7083,1.016,0,1
2025-12-10T19:23:57.204162Z,mmtc,uesimtun2,10.47.0.2,253281,4787,362840,7348,0.991,0,1
2025-12-10T19:23:57.453383Z,embb,uesimtun0,10.45.0.2,1173596,23296,1302038,22514,1.103,0,1
2025-12-10T19:23:57.453383Z,urllc,uesimtun1,10.46.0.2,242967,4536,347926,7088,1.053,0,1
2025-12-10T19:23:57.453383Z,mmtc,uesimtun2,10.47.0.2,253446,4790,363084,7353,1.024,0,1
2025-12-10T19:23:57.703540Z,embb,uesimtun0,10.45.0.2,1174098,23306,1302640,22525,1.178,0,1
2025-12-10T19:23:57.703540Z,urllc,uesimtun1,10.46.0.2,243132,4539,348170,7093,1.080,0,1
2025-12-10T19:23:57.703540Z,mmtc,uesimtun2,10.47.0.2,253651,4794,363388,7359,0.965,0,1
2025-12-10T19:23:57.953417Z,embb,uesimtun0,10.45.0.2,1174817,23320,1303443,22539,1.201,0,1
2025-12-10T19:23:57.953417Z,urllc,uesimtun1,10.46.0.2,243297,4542,348414,7098,0.956,0,1
2025-12-10T19:23:57.953417Z,mmtc,uesimtun2,10.47.0.2,253816,4797,363632,7364,1.068,0,1
2025-12-10T19:23:58.203366Z,embb,uesimtun0,10.45.0.2,1176764,23359,1305522,22574,1.098,0,1
2025-12-10T19:23:58.203366Z,urllc,uesimtun1,10.46.0.2,243514,4546,348698,7104,1.307,0,1
