ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,tcp_rtt_ms,probe_loss,tun_exists
2025-11-25T17:25:48.874460Z,urllc,uesimtun1,459597,8364,537464,9083,1.046,0,1
2025-11-25T17:25:48.874460Z,mmtc,uesimtun2,542875,9078,721876,13507,1.115,0,1
2025-11-25T17:25:49.124986Z,embb,uesimtun0,547349,9062,741760,13982,1.194,0,1
2025-11-25T17:25:49.124986Z,urllc,uesimtun1,459737,8367,537628,9086,1.043,0,1
2025-11-25T17:25:49.124986Z,mmtc,uesimtun2,543040,9081,722120,13512,1.012,0,1
2025-11-25T17:25:49.374654Z,embb,uesimtun0,547514,9065,742004,13987,1.330,0,1
2025-11-25T17:25:49.374654Z,urllc,uesimtun1,459877,8370,537792,9089,1.122,0,1
2025-11-25T17:25:49.374654Z,mmtc,uesimtun2,543205,9084,722364,13517,1.029,0,1
2025-11-25T17:25:49.625138Z,embb,uesimtun0,547679,9068,742248,13992,1.327,0,1
2025-11-25T17:25:49.625138Z,urllc,uesimtun1,460042,8373,538036,9094,1.043,0,1
2025-11-25T17:25:49.625138Z,mmtc,uesimtun2,543345,9087,722528,13520,1.020,0,1
2025-11-25T17:25:49.874267Z,embb,uesimtun0,547844,9071,742492,13997,55.219,0,1
2025-11-25T17:25:49.874267Z,urllc,uesimtun1,460182,8376,538200,9097,1.009,0,1
2025-11-25T17:25:49.874267Z,mmtc,uesimtun2,543510,9090,722772,13525,0.971,0,1
2025-11-25T17:25:50.124264Z,embb,uesimtun0,548009,9074,742736,14002,1.234,0,1
2025-11-25T17:25:50.124264Z,urllc,uesimtun1,460322,8379,538364,9100,,1,1
2025-11-25T17:25:50.124264Z,mmtc,uesimtun2,543675,9093,723016,13530,0.949,0,1
2025-11-25T17:25:50.374903Z,embb,uesimtun0,548174,9077,742980,14007,1.374,0,1
2025-11-25T17:25:50.374903Z,urllc,uesimtun1,460362,8380,538424,9101,1.213,0,1
2025-11-25T17:25:50.374903Z,mmtc,uesimtun2,543840,9096,723260,13535,1.135,0,1
2025-11-25T17:25:50.624662Z,embb,uesimtun0,548339,9080,743224,14012,1.184,0,1
2025-11-25T17:25:50.624662Z,urllc,uesimtun1,460502,8383,538588,9104,0.947,0,1
2025-11-25T17:25:50.624662Z,mmtc,uesimtun2,544005,9099,723504,13540,0.939,0,1
2025-11-25T17:25:50.874461Z,embb,uesimtun0,548504,9083,743468,14017,45.096,0,1
2025-11-25T17:25:50.874461Z,urllc,uesimtun1,460642,8386,538752,9107,0.996,0,1
2025-11-25T17:25:50.874461Z,mmtc,uesimtun2,544170,9102,723748,13545,0.985,0,1
2025-11-25T17:25:51.124326Z,embb,uesimtun0,548669,9086,743712,14022,1.320,0,1
2025-11-25T17:25:51.124326Z,urllc,uesimtun1,460782,8389,538916,9110,0.992,0,1
2025-11-25T17:25:51.124326Z,mmtc,uesimtun2,544335,9105,723992,13550,0.948,0,1
2025-11-25T17:25:51.374434Z,embb,uesimtun0,548834,9089,743956,14027,1.644,0,1
2025-11-25T17:25:51.374434Z,urllc,uesimtun1,460922,8392,539080,9113,0.895,0,1
2025-11-25T17:25:51.374434Z,mmtc,uesimtun2,544500,9108,724236,13555,1.825,0,1
2025-11-25T17:25:51.625254Z,embb,uesimtun0,548999,9092,744200,14032,1.273,0,1
2025-11-25T17:25:51.625254Z,urllc,uesimtun1,461062,8395,539244,9116,,1,1
2025-11-25T17:25:51.625254Z,mmtc,uesimtun2,544665,9111,724480,13560,0.912,0,1
2025-11-25T17:25:51.874678Z,embb,uesimtun0,549164,9095,744444,14037,45.086,0,1
2025-11-25T17:25:51.874678Z,urllc,uesimtun1,461102,8396,539304,9117,0.994,0,1
2025-11-25T17:25:51.874678Z,mmtc,uesimtun2,544830,9114,724724,13565,1.077,0,1
2025-11-25T17:25:52.124419Z,embb,uesimtun0,549329,9098,744688,14042,1.245,0,1
2025-11-25T17:25:52.124419Z,urllc,uesimtun1,461242,8399,539468,9120,0.972,0,1
2025-11-25T17:25:52.124419Z,mmtc,uesimtun2,544995,9117,724968,13570,1.021,0,1
2025-11-25T17:25:52.374746Z,embb,uesimtun0,549494,9101,744932,14047,1.159,0,1
2025-11-25T17:25:52.374746Z,urllc,uesimtun1,461382,8402,539632,9123,0.960,0,1
2025-11-25T17:25:52.374746Z,mmtc,uesimtun2,545160,9120,725212,13575,0.999,0,1
2025-11-25T17:25:52.624954Z,embb,uesimtun0,549659,9104,745176,14052,1.427,0,1
2025-11-25T17:25:52.624954Z,urllc,uesimtun1,461522,8405,539796,9126,1.012,0,1
2025-11-25T17:25:52.624954Z,mmtc,uesimtun2,545325,9123,725456,13580,1.030,0,1
2025-11-25T17:25:52.874570Z,embb,uesimtun0,549824,9107,745420,14057,45.820,0,1
2025-11-25T17:25:52.874570Z,urllc,uesimtun1,461662,8408,539960,9129,,1,1
2025-11-25T17:25:52.874570Z,mmtc,uesimtun2,545490,9126,725700,13585,0.987,0,1
2025-11-25T17:25:53.124860Z,embb,uesimtun0,549989,9110,745664,14062,1.234,0,1
2025-11-25T17:25:53.124860Z,urllc,uesimtun1,461702,8409,540020,9130,,1,1
2025-11-25T17:25:53.124860Z,mmtc,uesimtun2,545655,9129,725944,13590,1.036,0,1
2025-11-25T17:25:53.375148Z,embb,uesimtun0,550154,9113,745908,14067,1.281,0,1
2025-11-25T17:25:53.375148Z,urllc,uesimtun1,461742,8410,540080,9131,1.008,0,1
2025-11-25T17:25:53.375148Z,mmtc,uesimtun2,545820,9132,726188,13595,0.891,0,1
2025-11-25T17:25:53.624813Z,embb,uesimtun0,550319,9116,746152,14072,1.451,0,1
2025-11-25T17:25:53.624813Z,urllc,uesimtun1,461882,8413,540244,9134,,1,1
2025-11-25T17:25:53.624813Z,mmtc,uesimtun2,545985,9135,726432,13600,1.076,0,1
2025-11-25T17:25:53.874518Z,embb,uesimtun0,550484,9119,746396,14077,45.335,0,1
2025-11-25T17:25:53.874518Z,urllc,uesimtun1,461922,8414,540304,9135,,1,1
2025-11-25T17:25:53.874518Z,mmtc,uesimtun2,546150,9138,726676,13605,0.986,0,1
2025-11-25T17:25:54.124399Z,embb,uesimtun0,550649,9122,746640,14082,1.331,0,1
2025-11-25T17:25:54.124399Z,urllc,uesimtun1,461962,8415,540364,9136,0.934,0,1
2025-11-25T17:25:54.124399Z,mmtc,uesimtun2,546315,9141,726920,13610,1.004,0,1
2025-11-25T17:25:54.374308Z,embb,uesimtun0,550814,9125,746884,14087,1.314,0,1
2025-11-25T17:25:54.374308Z,urllc,uesimtun1,462102,8418,540528,9139,1.058,0,1
2025-11-25T17:25:54.374308Z,mmtc,uesimtun2,546480,9144,727164,13615,1.026,0,1
2025-11-25T17:25:54.624687Z,embb,uesimtun0,550979,9128,747128,14092,1.250,0,1
2025-11-25T17:25:54.624687Z,urllc,uesimtun1,462242,8421,540692,9142,0.949,0,1
2025-11-25T17:25:54.624687Z,mmtc,uesimtun2,546645,9147,727408,13620,0.996,0,1
2025-11-25T17:25:54.874399Z,embb,uesimtun0,551144,9131,747372,14097,45.201,0,1
2025-11-25T17:25:54.874399Z,urllc,uesimtun1,462382,8424,540856,9145,,1,1
2025-11-25T17:25:54.874399Z,mmtc,uesimtun2,546810,9150,727652,13625,0.979,0,1
2025-11-25T17:25:55.124642Z,embb,uesimtun0,551309,9134,747616,14102,1.191,0,1
2025-11-25T17:25:55.124642Z,urllc,uesimtun1,462422,8425,540916,9146,0.923,0,1
2025-11-25T17:25:55.124642Z,mmtc,uesimtun2,546975,9153,727896,13630,0.926,0,1
2025-11-25T17:25:55.374724Z,embb,uesimtun0,551474,9137,747860,14107,1.297,0,1
2025-11-25T17:25:55.374724Z,urllc,uesimtun1,462562,8428,541080,9149,,1,1
2025-11-25T17:25:55.374724Z,mmtc,uesimtun2,547140,9156,728140,13635,0.978,0,1
2025-11-25T17:25:55.624355Z,embb,uesimtun0,551639,9140,748104,14112,1.281,0,1
2025-11-25T17:25:55.624355Z,urllc,uesimtun1,462602,8429,541140,9150,,1,1
2025-11-25T17:25:55.624355Z,mmtc,uesimtun2,547305,9159,728384,13640,1.016,0,1
2025-11-25T17:25:55.874267Z,embb,uesimtun0,551804,9143,748348,14117,25.784,0,1
2025-11-25T17:25:55.874267Z,urllc,uesimtun1,462642,8430,541200,9151,0.948,0,1
2025-11-25T17:25:55.874267Z,mmtc,uesimtun2,547470,9162,728628,13645,1.027,0,1
2025-11-25T17:25:56.124420Z,embb,uesimtun0,551969,9146,748592,14122,1.276,0,1
2025-11-25T17:25:56.124420Z,urllc,uesimtun1,462782,8433,541364,9154,1.012,0,1
2025-11-25T17:25:56.124420Z,mmtc,uesimtun2,547635,9165,728872,13650,1.013,0,1
2025-11-25T17:25:56.374816Z,embb,uesimtun0,552134,9149,748836,14127,1.252,0,1
2025-11-25T17:25:56.374816Z,urllc,uesimtun1,462947,8436,541608,9159,0.955,0,1
2025-11-25T17:25:56.374816Z,mmtc,uesimtun2,547775,9168,729036,13653,0.903,0,1
2025-11-25T17:25:56.624750Z,embb,uesimtun0,552299,9152,749080,14132,1.275,0,1
2025-11-25T17:25:56.624750Z,urllc,uesimtun1,463087,8439,541772,9162,0.974,0,1
2025-11-25T17:25:56.624750Z,mmtc,uesimtun2,547940,9171,729280,13658,1.035,0,1
2025-11-25T17:25:56.875108Z,embb,uesimtun0,552464,9155,749324,14137,44.595,0,1
2025-11-25T17:25:56.875108Z,urllc,uesimtun1,463227,8442,541936,9165,0.999,0,1
2025-11-25T17:25:56.875108Z,mmtc,uesimtun2,548105,9174,729524,13663,0.957,0,1
2025-11-25T17:25:57.124680Z,embb,uesimtun0,552629,9158,749568,14142,1.264,0,1
2025-11-25T17:25:57.124680Z,urllc,uesimtun1,463367,8445,542100,9168,0.975,0,1
2025-11-25T17:25:57.124680Z,mmtc,uesimtun2,548270,9177,729768,13668,0.954,0,1
2025-11-25T17:25:57.374660Z,embb,uesimtun0,552794,9161,749812,14147,1.334,0,1
2025-11-25T17:25:57.374660Z,urllc,uesimtun1,463507,8448,542264,9171,0.988,0,1
2025-11-25T17:25:57.374660Z,mmtc,uesimtun2,548435,9180,730012,13673,0.926,0,1
2025-11-25T17:25:57.625041Z,embb,uesimtun0,552959,9164,750056,14152,1.324,0,1
2025-11-25T17:25:57.625041Z,urllc,uesimtun1,463647,8451,542428,9174,1.017,0,1
2025-11-25T17:25:57.625041Z,mmtc,uesimtun2,548600,9183,730256,13678,1.020,0,1
2025-11-25T17:25:57.875250Z,embb,uesimtun0,553124,9167,750300,14157,44.785,0,1
2025-11-25T17:25:57.875250Z,urllc,uesimtun1,463787,8454,542592,9177,0.980,0,1
2025-11-25T17:25:57.875250Z,mmtc,uesimtun2,548765,9186,730500,13683,1.077,0,1
2025-11-25T17:25:58.124824Z,embb,uesimtun0,553289,9170,750544,14162,1.208,0,1
2025-11-25T17:25:58.124824Z,urllc,uesimtun1,463927,8457,542756,9180,0.892,0,1
2025-11-25T17:25:58.124824Z,mmtc,uesimtun2,548930,9189,730744,13688,1.114,0,1
2025-11-25T17:25:58.374927Z,embb,uesimtun0,553454,9173,750788,14167,1.260,0,1
2025-11-25T17:25:58.374927Z,urllc,uesimtun1,464067,8460,542920,9183,1.018,0,1
2025-11-25T17:25:58.374927Z,mmtc,uesimtun2,549095,9192,730988,13693,0.922,0,1
2025-11-25T17:25:58.624805Z,embb,uesimtun0,553619,9176,751032,14172,1.277,0,1
2025-11-25T17:25:58.624805Z,urllc,uesimtun1,464207,8463,543084,9186,0.953,0,1
2025-11-25T17:25:58.624805Z,mmtc,uesimtun2,549260,9195,731232,13698,0.978,0,1
2025-11-25T17:25:58.874368Z,embb,uesimtun0,553784,9179,751276,14177,35.547,0,1
2025-11-25T17:25:58.874368Z,urllc,uesimtun1,464347,8466,543248,9189,,1,1
2025-11-25T17:25:58.874368Z,mmtc,uesimtun2,549425,9198,731476,13703,0.966,0,1
2025-11-25T17:25:59.124257Z,embb,uesimtun0,553949,9182,751520,14182,1.308,0,1
2025-11-25T17:25:59.124257Z,urllc,uesimtun1,464387,8467,543308,9190,0.921,0,1
2025-11-25T17:25:59.124257Z,mmtc,uesimtun2,549590,9201,731720,13708,0.922,0,1
2025-11-25T17:25:59.374668Z,embb,uesimtun0,554114,9185,751764,14187,1.286,0,1
2025-11-25T17:25:59.374668Z,urllc,uesimtun1,464527,8470,543472,9193,0.980,0,1
2025-11-25T17:25:59.374668Z,mmtc,uesimtun2,549755,9204,731964,13713,0.990,0,1
2025-11-25T17:25:59.624615Z,embb,uesimtun0,554279,9188,752008,14192,1.334,0,1
2025-11-25T17:25:59.624615Z,urllc,uesimtun1,464667,8473,543636,9196,0.993,0,1
2025-11-25T17:25:59.624615Z,mmtc,uesimtun2,549920,9207,732208,13718,0.807,0,1
2025-11-25T17:25:59.874512Z,embb,uesimtun0,554444,9191,752252,14197,25.806,0,1
2025-11-25T17:25:59.874512Z,urllc,uesimtun1,464807,8476,543800,9199,1.126,0,1
2025-11-25T17:25:59.874512Z,mmtc,uesimtun2,550085,9210,732452,13723,0.935,0,1
2025-11-25T17:26:00.124297Z,embb,uesimtun0,554609,9194,752496,14202,1.371,0,1
2025-11-25T17:26:00.124297Z,urllc,uesimtun1,464947,8479,543964,9202,0.957,0,1
2025-11-25T17:26:00.124297Z,mmtc,uesimtun2,550250,9213,732696,13728,0.918,0,1
2025-11-25T17:26:00.374433Z,embb,uesimtun0,554774,9197,752740,14207,1.306,0,1
2025-11-25T17:26:00.374433Z,urllc,uesimtun1,465087,8482,544128,9205,0.995,0,1
2025-11-25T17:26:00.374433Z,mmtc,uesimtun2,550415,9216,732940,13733,1.070,0,1
2025-11-25T17:26:00.624354Z,embb,uesimtun0,554939,9200,752984,14212,1.539,0,1
2025-11-25T17:26:00.624354Z,urllc,uesimtun1,465227,8485,544292,9208,1.068,0,1
2025-11-25T17:26:00.624354Z,mmtc,uesimtun2,550580,9219,733184,13738,1.187,0,1
2025-11-25T17:26:00.874412Z,embb,uesimtun0,555104,9203,753228,14217,25.782,0,1
2025-11-25T17:26:00.874412Z,urllc,uesimtun1,465367,8488,544456,9211,0.980,0,1
2025-11-25T17:26:00.874412Z,mmtc,uesimtun2,550797,9223,733428,13743,0.855,0,1
2025-11-25T17:26:01.124928Z,embb,uesimtun0,555269,9206,753472,14222,1.233,0,1
2025-11-25T17:26:01.124928Z,urllc,uesimtun1,465507,8491,544620,9214,1.165,0,1
2025-11-25T17:26:01.124928Z,mmtc,uesimtun2,550962,9226,733672,13748,1.126,0,1
2025-11-25T17:26:01.374774Z,embb,uesimtun0,555434,9209,753716,14227,1.261,0,1
2025-11-25T17:26:01.374774Z,urllc,uesimtun1,465672,8494,544864,9219,1.021,0,1
2025-11-25T17:26:01.374774Z,mmtc,uesimtun2,551102,9229,733836,13751,0.902,0,1
2025-11-25T17:26:01.624342Z,embb,uesimtun0,555599,9212,753960,14232,1.403,0,1
2025-11-25T17:26:01.624342Z,urllc,uesimtun1,465812,8497,545028,9222,1.057,0,1
2025-11-25T17:26:01.624342Z,mmtc,uesimtun2,551267,9232,734080,13756,1.000,0,1
2025-11-25T17:26:01.874685Z,embb,uesimtun0,555764,9215,754204,14237,45.280,0,1
2025-11-25T17:26:01.874685Z,urllc,uesimtun1,465977,8500,545272,9227,1.081,0,1
2025-11-25T17:26:01.874685Z,mmtc,uesimtun2,551407,9235,734244,13759,0.905,0,1
2025-11-25T17:26:02.124317Z,embb,uesimtun0,555929,9218,754448,14242,1.352,0,1
2025-11-25T17:26:02.124317Z,urllc,uesimtun1,466117,8503,545436,9230,1.074,0,1
2025-11-25T17:26:02.124317Z,mmtc,uesimtun2,551572,9238,734488,13764,1.052,0,1
2025-11-25T17:26:02.374576Z,embb,uesimtun0,556094,9221,754692,14247,1.293,0,1
2025-11-25T17:26:02.374576Z,urllc,uesimtun1,466282,8506,545680,9235,0.949,0,1
2025-11-25T17:26:02.374576Z,mmtc,uesimtun2,551737,9241,734732,13769,0.960,0,1
2025-11-25T17:26:02.624639Z,embb,uesimtun0,556259,9224,754936,14252,1.335,0,1
2025-11-25T17:26:02.624639Z,urllc,uesimtun1,466422,8509,545844,9238,1.043,0,1
2025-11-25T17:26:02.624639Z,mmtc,uesimtun2,551902,9244,734976,13774,1.078,0,1
2025-11-25T17:26:02.874509Z,embb,uesimtun0,556424,9227,755180,14257,45.595,0,1
2025-11-25T17:26:02.874509Z,urllc,uesimtun1,466562,8512,546008,9241,1.044,0,1
2025-11-25T17:26:02.874509Z,mmtc,uesimtun2,552067,9247,735220,13779,0.989,0,1
2025-11-25T17:26:03.124273Z,embb,uesimtun0,556589,9230,755424,14262,1.315,0,1
2025-11-25T17:26:03.124273Z,urllc,uesimtun1,466702,8515,546172,9244,1.068,0,1
2025-11-25T17:26:03.124273Z,mmtc,uesimtun2,552232,9250,735464,13784,1.008,0,1
2025-11-25T17:26:03.374600Z,embb,uesimtun0,556754,9233,755668,14267,1.327,0,1
2025-11-25T17:26:03.374600Z,urllc,uesimtun1,466842,8518,546336,9247,1.003,0,1
2025-11-25T17:26:03.374600Z,mmtc,uesimtun2,552397,9253,735708,13789,0.971,0,1
2025-11-25T17:26:03.624791Z,embb,uesimtun0,556919,9236,755912,14272,1.328,0,1
2025-11-25T17:26:03.624791Z,urllc,uesimtun1,466982,8521,546500,9250,,1,1
2025-11-25T17:26:03.624791Z,mmtc,uesimtun2,552562,9256,735952,13794,1.078,0,1
2025-11-25T17:26:03.874450Z,embb,uesimtun0,557084,9239,756156,14277,45.521,0,1
2025-11-25T17:26:03.874450Z,urllc,uesimtun1,467022,8522,546560,9251,,1,1
2025-11-25T17:26:03.874450Z,mmtc,uesimtun2,552727,9259,736196,13799,1.047,0,1
2025-11-25T17:26:04.124909Z,embb,uesimtun0,557249,9242,756400,14282,1.348,0,1
2025-11-25T17:26:04.124909Z,urllc,uesimtun1,467062,8523,546620,9252,1.022,0,1
2025-11-25T17:26:04.124909Z,mmtc,uesimtun2,552892,9262,736440,13804,0.954,0,1
2025-11-25T17:26:04.374771Z,embb,uesimtun0,557414,9245,756644,14287,1.338,0,1
2025-11-25T17:26:04.374771Z,urllc,uesimtun1,467202,8526,546784,9255,1.030,0,1
2025-11-25T17:26:04.374771Z,mmtc,uesimtun2,553057,9265,736684,13809,0.968,0,1
2025-11-25T17:26:04.624892Z,embb,uesimtun0,557579,9248,756888,14292,1.231,0,1
2025-11-25T17:26:04.624892Z,urllc,uesimtun1,467367,8529,547028,9260,1.120,0,1
2025-11-25T17:26:04.624892Z,mmtc,uesimtun2,553222,9268,736928,13814,1.089,0,1
2025-11-25T17:26:04.874287Z,embb,uesimtun0,557744,9251,757132,14297,115.358,0,1
2025-11-25T17:26:04.874287Z,urllc,uesimtun1,467532,8532,547272,9265,0.926,0,1
2025-11-25T17:26:04.874287Z,mmtc,uesimtun2,553362,9271,737092,13817,1.028,0,1
2025-11-25T17:26:05.124587Z,embb,uesimtun0,557909,9254,757376,14302,1.262,0,1
2025-11-25T17:26:05.124587Z,urllc,uesimtun1,467672,8535,547436,9268,1.032,0,1
2025-11-25T17:26:05.124587Z,mmtc,uesimtun2,553527,9274,737336,13822,0.985,0,1
2025-11-25T17:26:05.374668Z,embb,uesimtun0,558074,9257,757620,14307,1.227,0,1
2025-11-25T17:26:05.374668Z,urllc,uesimtun1,467812,8538,547600,9271,1.041,0,1
2025-11-25T17:26:05.374668Z,mmtc,uesimtun2,553692,9277,737580,13827,0.954,0,1
2025-11-25T17:26:05.624972Z,embb,uesimtun0,558239,9260,757864,14312,1.257,0,1
2025-11-25T17:26:05.624972Z,urllc,uesimtun1,467952,8541,547764,9274,0.960,0,1
2025-11-25T17:26:05.624972Z,mmtc,uesimtun2,553857,9280,737824,13832,0.823,0,1
2025-11-25T17:26:05.874303Z,embb,uesimtun0,558404,9263,758108,14317,45.857,0,1
2025-11-25T17:26:05.874303Z,urllc,uesimtun1,468092,8544,547928,9277,0.973,0,1
2025-11-25T17:26:05.874303Z,mmtc,uesimtun2,554022,9283,738068,13837,0.926,0,1
2025-11-25T17:26:06.124894Z,embb,uesimtun0,558569,9266,758352,14322,1.292,0,1
2025-11-25T17:26:06.124894Z,urllc,uesimtun1,468232,8547,548092,9280,1.031,0,1
2025-11-25T17:26:06.124894Z,mmtc,uesimtun2,554187,9286,738312,13842,1.065,0,1
2025-11-25T17:26:06.374361Z,embb,uesimtun0,558734,9269,758596,14327,1.297,0,1
2025-11-25T17:26:06.374361Z,urllc,uesimtun1,468372,8550,548256,9283,0.933,0,1
2025-11-25T17:26:06.374361Z,mmtc,uesimtun2,554352,9289,738556,13847,1.552,0,1
2025-11-25T17:26:06.624729Z,embb,uesimtun0,558899,9272,758840,14332,1.271,0,1
2025-11-25T17:26:06.624729Z,urllc,uesimtun1,468512,8553,548420,9286,1.165,0,1
2025-11-25T17:26:06.624729Z,mmtc,uesimtun2,554517,9292,738800,13852,0.939,0,1
2025-11-25T17:26:06.874726Z,embb,uesimtun0,559064,9275,759084,14337,44.771,0,1
2025-11-25T17:26:06.874726Z,urllc,uesimtun1,468652,8556,548584,9289,1.101,0,1
2025-11-25T17:26:06.874726Z,mmtc,uesimtun2,554682,9295,739044,13857,0.960,0,1
2025-11-25T17:26:07.124503Z,embb,uesimtun0,559229,9278,759328,14342,1.362,0,1
2025-11-25T17:26:07.124503Z,urllc,uesimtun1,468792,8559,548748,9292,1.021,0,1
2025-11-25T17:26:07.124503Z,mmtc,uesimtun2,554847,9298,739288,13862,1.024,0,1
2025-11-25T17:26:07.374309Z,embb,uesimtun0,559394,9281,759572,14347,1.295,0,1
2025-11-25T17:26:07.374309Z,urllc,uesimtun1,468932,8562,548912,9295,0.976,0,1
2025-11-25T17:26:07.374309Z,mmtc,uesimtun2,555012,9301,739532,13867,0.810,0,1
2025-11-25T17:26:07.624506Z,embb,uesimtun0,559559,9284,759816,14352,1.264,0,1
2025-11-25T17:26:07.624506Z,urllc,uesimtun1,469072,8565,549076,9298,0.898,0,1
2025-11-25T17:26:07.624506Z,mmtc,uesimtun2,555177,9304,739776,13872,6.099,0,1
2025-11-25T17:26:07.874593Z,embb,uesimtun0,559724,9287,760060,14357,45.374,0,1
2025-11-25T17:26:07.874593Z,urllc,uesimtun1,469212,8568,549240,9301,0.989,0,1
2025-11-25T17:26:07.874593Z,mmtc,uesimtun2,555342,9307,740020,13877,0.790,0,1
2025-11-25T17:26:08.124714Z,embb,uesimtun0,559889,9290,760304,14362,1.253,0,1
2025-11-25T17:26:08.124714Z,urllc,uesimtun1,469352,8571,549404,9304,1.034,0,1
2025-11-25T17:26:08.124714Z,mmtc,uesimtun2,555507,9310,740264,13882,0.918,0,1
2025-11-25T17:26:08.374051Z,embb,uesimtun0,560054,9293,760548,14367,1.435,0,1
2025-11-25T17:26:08.374051Z,urllc,uesimtun1,469492,8574,549568,9307,0.862,0,1
2025-11-25T17:26:08.374051Z,mmtc,uesimtun2,555672,9313,740508,13887,0.901,0,1
2025-11-25T17:26:08.624710Z,embb,uesimtun0,560219,9296,760792,14372,1.462,0,1
2025-11-25T17:26:08.624710Z,urllc,uesimtun1,469632,8577,549732,9310,0.918,0,1
2025-11-25T17:26:08.624710Z,mmtc,uesimtun2,555837,9316,740752,13892,1.038,0,1
2025-11-25T17:26:08.874596Z,embb,uesimtun0,560384,9299,761036,14377,34.817,0,1
2025-11-25T17:26:08.874596Z,urllc,uesimtun1,469772,8580,549896,9313,,1,1
2025-11-25T17:26:08.874596Z,mmtc,uesimtun2,556002,9319,740996,13897,1.003,0,1
2025-11-25T17:26:09.125236Z,embb,uesimtun0,560549,9302,761280,14382,1.350,0,1
2025-11-25T17:26:09.125236Z,urllc,uesimtun1,469812,8581,549956,9314,0.948,0,1
2025-11-25T17:26:09.125236Z,mmtc,uesimtun2,556167,9322,741240,13902,1.014,0,1
2025-11-25T17:26:09.374377Z,embb,uesimtun0,560714,9305,761524,14387,1.294,0,1
2025-11-25T17:26:09.374377Z,urllc,uesimtun1,469952,8584,550120,9317,1.043,0,1
2025-11-25T17:26:09.374377Z,mmtc,uesimtun2,556332,9325,741484,13907,1.196,0,1
2025-11-25T17:26:09.624426Z,embb,uesimtun0,560879,9308,761768,14392,1.425,0,1
2025-11-25T17:26:09.624426Z,urllc,uesimtun1,470092,8587,550284,9320,0.894,0,1
2025-11-25T17:26:09.624426Z,mmtc,uesimtun2,556497,9328,741728,13912,0.956,0,1
2025-11-25T17:26:09.874742Z,embb,uesimtun0,561044,9311,762012,14397,44.935,0,1
2025-11-25T17:26:09.874742Z,urllc,uesimtun1,470232,8590,550448,9323,0.970,0,1
2025-11-25T17:26:09.874742Z,mmtc,uesimtun2,556662,9331,741972,13917,1.010,0,1
2025-11-25T17:26:10.125174Z,embb,uesimtun0,561209,9314,762256,14402,1.462,0,1
2025-11-25T17:26:10.125174Z,urllc,uesimtun1,470372,8593,550612,9326,1.037,0,1
2025-11-25T17:26:10.125174Z,mmtc,uesimtun2,556827,9334,742216,13922,1.403,0,1
2025-11-25T17:26:10.374484Z,embb,uesimtun0,561374,9317,762500,14407,1.428,0,1
2025-11-25T17:26:10.374484Z,urllc,uesimtun1,470512,8596,550776,9329,1.073,0,1
2025-11-25T17:26:10.374484Z,mmtc,uesimtun2,556992,9337,742460,13927,0.968,0,1
2025-11-25T17:26:10.624257Z,embb,uesimtun0,561539,9320,762744,14412,1.407,0,1
2025-11-25T17:26:10.624257Z,urllc,uesimtun1,470652,8599,550940,9332,0.949,0,1
2025-11-25T17:26:10.624257Z,mmtc,uesimtun2,557209,9341,742704,13932,0.884,0,1
2025-11-25T17:26:10.874563Z,embb,uesimtun0,561704,9323,762988,14417,44.755,0,1
2025-11-25T17:26:10.874563Z,urllc,uesimtun1,470792,8602,551104,9335,,1,1
2025-11-25T17:26:10.874563Z,mmtc,uesimtun2,557374,9344,742948,13937,6.188,0,1
2025-11-25T17:26:11.124858Z,embb,uesimtun0,561869,9326,763232,14422,3.596,0,1
2025-11-25T17:26:11.124858Z,urllc,uesimtun1,470832,8603,551164,9336,1.663,0,1
2025-11-25T17:26:11.124858Z,mmtc,uesimtun2,557539,9347,743192,13942,0.983,0,1
2025-11-25T17:26:11.374315Z,embb,uesimtun0,562034,9329,763476,14427,1.610,0,1
2025-11-25T17:26:11.374315Z,urllc,uesimtun1,470972,8606,551328,9339,,1,1
2025-11-25T17:26:11.374315Z,mmtc,uesimtun2,557704,9350,743436,13947,1.015,0,1
2025-11-25T17:26:11.624312Z,embb,uesimtun0,562199,9332,763720,14432,1.560,0,1
2025-11-25T17:26:11.624312Z,urllc,uesimtun1,471012,8607,551388,9340,1.038,0,1
2025-11-25T17:26:11.624312Z,mmtc,uesimtun2,557869,9353,743680,13952,4.996,0,1
2025-11-25T17:26:11.874985Z,embb,uesimtun0,562364,9335,763964,14437,44.750,0,1
2025-11-25T17:26:11.874985Z,urllc,uesimtun1,471152,8610,551552,9343,1.406,0,1
2025-11-25T17:26:11.874985Z,mmtc,uesimtun2,558034,9356,743924,13957,0.970,0,1
2025-11-25T17:26:12.124261Z,embb,uesimtun0,562529,9338,764208,14442,1.301,0,1
2025-11-25T17:26:12.124261Z,urllc,uesimtun1,471317,8613,551796,9348,0.982,0,1
2025-11-25T17:26:12.124261Z,mmtc,uesimtun2,558199,9359,744168,13962,1.006,0,1
2025-11-25T17:26:12.374352Z,embb,uesimtun0,562694,9341,764452,14447,1.432,0,1
2025-11-25T17:26:12.374352Z,urllc,uesimtun1,471457,8616,551960,9351,1.026,0,1
2025-11-25T17:26:12.374352Z,mmtc,uesimtun2,558364,9362,744412,13967,0.987,0,1
2025-11-25T17:26:12.624883Z,embb,uesimtun0,562859,9344,764696,14452,1.439,0,1
