ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T16:47:10.963181Z,urllc,uesimtun1,33396,462,36400,471,,1,1
2025-11-25T16:47:10.963181Z,mmtc,uesimtun2,36184,535,40708,544,,1,1
2025-11-25T16:47:11.205101Z,embb,uesimtun0,33428,465,36532,474,,1,1
2025-11-25T16:47:11.205101Z,urllc,uesimtun1,33480,463,36484,472,,1,1
2025-11-25T16:47:11.205101Z,mmtc,uesimtun2,36268,536,40792,545,,1,1
2025-11-25T16:47:11.455527Z,embb,uesimtun0,33512,466,36616,475,,1,1
2025-11-25T16:47:11.455527Z,urllc,uesimtun1,33564,464,36568,473,,1,1
2025-11-25T16:47:11.455527Z,mmtc,uesimtun2,36352,537,40876,546,,1,1
2025-11-25T16:47:11.705118Z,embb,uesimtun0,33720,469,36844,478,,1,1
2025-11-25T16:47:11.705118Z,urllc,uesimtun1,33732,466,36736,475,,1,1
2025-11-25T16:47:11.705118Z,mmtc,uesimtun2,36856,543,41380,552,,1,1
2025-11-25T16:47:11.954953Z,embb,uesimtun0,34012,473,37156,482,,1,1
2025-11-25T16:47:11.954953Z,urllc,uesimtun1,33900,468,36904,477,,1,1
2025-11-25T16:47:11.954953Z,mmtc,uesimtun2,36980,545,41524,554,,1,1
2025-11-25T16:47:12.205542Z,embb,uesimtun0,34096,474,37240,483,,1,1
2025-11-25T16:47:12.205542Z,urllc,uesimtun1,33984,469,36988,478,,1,1
2025-11-25T16:47:12.205542Z,mmtc,uesimtun2,37064,546,41608,555,,1,1
2025-11-25T16:47:12.455816Z,embb,uesimtun0,34180,475,37324,484,,1,1
2025-11-25T16:47:12.455816Z,urllc,uesimtun1,34228,474,37312,483,,1,1
2025-11-25T16:47:12.455816Z,mmtc,uesimtun2,37148,547,41692,556,,1,1
2025-11-25T16:47:12.705383Z,embb,uesimtun0,34556,480,37720,489,,1,1
2025-11-25T16:47:12.705383Z,urllc,uesimtun1,34312,475,37396,484,,1,1
2025-11-25T16:47:12.705383Z,mmtc,uesimtun2,37564,553,42148,562,,1,1
2025-11-25T16:47:12.955295Z,embb,uesimtun0,34764,483,37948,492,,1,1
2025-11-25T16:47:12.955295Z,urllc,uesimtun1,34480,477,37564,486,,1,1
2025-11-25T16:47:12.955295Z,mmtc,uesimtun2,37732,555,42316,564,,1,1
2025-11-25T16:47:13.205306Z,embb,uesimtun0,34848,484,38032,493,,1,1
2025-11-25T16:47:13.205306Z,urllc,uesimtun1,34564,478,37648,487,,1,1
2025-11-25T16:47:13.205306Z,mmtc,uesimtun2,37816,556,42400,565,,1,1
2025-11-25T16:47:13.455507Z,embb,uesimtun0,34932,485,38116,494,,1,1
2025-11-25T16:47:13.455507Z,urllc,uesimtun1,34648,479,37732,488,,1,1
2025-11-25T16:47:13.455507Z,mmtc,uesimtun2,37980,559,42604,568,,1,1
