ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T19:22:10.840161Z,50mbit,10mbit,800kbit,none,,0,0,0,65.3594970703125,0.24056434631347656,40.02680778503418
2025-12-11T19:22:11.339675Z,50mbit,10mbit,800kbit,none,,0,0,0,65.36688804626465,0.2560138702392578,40.02680778503418
2025-12-11T19:22:11.839974Z,50mbit,10mbit,800kbit,none,,0,0,0,65.35911560058594,0.2560138702392578,40.026283264160156
2025-12-11T19:22:12.342508Z,50mbit,10mbit,800kbit,none,,0,0,0,65.35921096801758,0.21462440490722656,40.04020690917969
2025-12-11T19:22:12.840344Z,50mbit,10mbit,800kbit,none,,0,0,0,65.37985801696777,0.21605491638183594,0.2032756805419922
2025-12-11T19:22:13.340202Z,50mbit,10mbit,800kbit,none,,0,0,0,0.31752586364746094,0.21605491638183594,0.1949310302734375
2025-12-11T19:22:14.042998Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3188610076904297,0.24356842041015625,0.19135475158691406
2025-12-11T19:22:14.339781Z,50mbit,10mbit,800kbit,none,,0,0,0,0.32253265380859375,0.1942157745361328,0.19044876098632812
2025-12-11T19:22:14.840493Z,50mbit,10mbit,800kbit,none,,0,0,0,0.31604766845703125,0.1766681671142578,0.1498699188232422
2025-12-11T19:22:15.340427Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30765533447265625,0.1766681671142578,0.15854835510253906
2025-12-11T19:22:15.840035Z,50mbit,10mbit,800kbit,none,,0,0,0,0.31495094299316406,0.1766681671142578,0.15869140625
2025-12-11T19:22:16.340270Z,50mbit,10mbit,800kbit,none,,0,0,0,0.2963066101074219,0.1766681671142578,0.1644134521484375
2025-12-11T19:22:16.840308Z,50mbit,10mbit,800kbit,none,,0,0,0,0.29315948486328125,0.1766681671142578,0.16574859619140625
2025-12-11T19:22:17.340037Z,50mbit,10mbit,800kbit,none,,0,0,0,0.29282569885253906,0.1766681671142578,0.16694068908691406
2025-12-11T19:22:17.968165Z,50mbit,10mbit,800kbit,none,,0,0,0,0.29511451721191406,0.1896381378173828,0.15306472778320312
2025-12-11T19:22:18.340115Z,50mbit,10mbit,800kbit,none,,0,0,0,0.2837657928466797,0.19941329956054688,0.1548290252685547
2025-12-11T19:22:18.839422Z,50mbit,10mbit,800kbit,none,,0,0,0,21.610498428344727,0.18177032470703125,0.1548290252685547
2025-12-11T19:22:19.339576Z,50mbit,10mbit,800kbit,none,,0,0,0,21.631622314453125,0.17671585083007812,0.16345977783203125
2025-12-11T19:22:19.933015Z,50mbit,10mbit,800kbit,none,,0,0,0,21.809816360473633,0.1873493194580078,0.1686573028564453
2025-12-11T19:22:20.340385Z,50mbit,10mbit,800kbit,none,,0,0,0,21.819448471069336,0.1873493194580078,0.17061233520507812
2025-12-11T19:22:20.839501Z,50mbit,10mbit,800kbit,none,,0,0,0,36.97085380554199,0.20804405212402344,0.18601417541503906
2025-12-11T19:22:21.339494Z,50mbit,10mbit,800kbit,none,,0,0,0,15.671730041503906,0.19683837890625,0.20513534545898438
2025-12-11T19:22:21.912327Z,50mbit,10mbit,800kbit,none,,0,0,0,39.35799598693848,0.19016265869140625,0.1803874969482422
2025-12-11T19:22:22.339879Z,50mbit,10mbit,800kbit,none,,0,0,0,39.18795585632324,0.19483566284179688,0.1953125
2025-12-11T19:22:22.839853Z,50mbit,10mbit,800kbit,none,,0,0,0,71.38314247131348,0.19483566284179688,0.20952224731445312
2025-12-11T19:22:23.339411Z,50mbit,10mbit,800kbit,none,,0,0,0,56.241750717163086,0.1853466033935547,0.21572113037109375
2025-12-11T19:22:24.363263Z,50mbit,10mbit,800kbit,none,,0,0,0,56.22262954711914,0.1853466033935547,0.19989013671875
2025-12-11T19:22:24.366599Z,50mbit,10mbit,800kbit,none,,0,0,0,32.500362396240234,0.1853466033935547,0.22907257080078125
